,fighter_name,Height,Weight,Reach,Stance,DOB
1195,Rob Whiteford,"5' 9""",145 lbs.,"69""",Southpaw,"Apr 12, 1983"
1196,Rob Wilkinson,"6' 3""",185 lbs.,"80""",Orthodox,"Feb 22, 1992"
1197,Robbie Lawler,"5' 11""",170 lbs.,"74""",Southpaw,"Mar 20, 1982"
1198,Robert Drysdale,"6' 3""",205 lbs.,"78""",Orthodox,"Oct 05, 1981"
1199,Robert Peralta,"5' 8""",145 lbs.,"71""",Orthodox,"Mar 14, 1986"
1200,Robert Whittaker,"6' 0""",185 lbs.,"73""",Orthodox,"Dec 20, 1990"
1201,Roberto Sanchez,"5' 6""",125 lbs.,"66""",Orthodox,"Mar 05, 1986"
1202,Rocky Lee,"5' 9""",145 lbs.,"68""",Orthodox,"Apr 08, 1987"
1203,Rodney Wallace,"5' 9""",205 lbs.,"72""",Switch,"Nov 21, 1981"
1204,Rodolfo Rubio,"5' 5""",145 lbs.,"66""",Orthodox,"Jan 29, 1987"
1205,Rodrigo Damm,"5' 7""",155 lbs.,"71""",Orthodox,"Feb 03, 1980"
1206,Rodrigo de Lima,"5' 7""",155 lbs.,"75""",Orthodox,"Mar 12, 1991"
1207,Roger Bowling,"5' 9""",155 lbs.,"68""",Orthodox,"Dec 05, 1982"
1208,Roger Gracie,"6' 4""",185 lbs.,"79""",Orthodox,"Sep 26, 1981"
1209,Roger Hollett,"5' 11""",205 lbs.,"70""",Orthodox,"Oct 08, 1978"
1210,Roger Huerta,"5' 9""",155 lbs.,"70""",Orthodox,"May 20, 1983"
1211,Roger Narvaez,"6' 3""",185 lbs.,"79""",Southpaw,"Sep 09, 1983"
1212,Roger Zapata,"5' 11""",170 lbs.,"74""",Southpaw,"May 09, 1986"
1213,Rogerio Bontorin,"5' 6""",125 lbs.,"67""",Orthodox,"Apr 25, 1992"
1214,Rogerio Nogueira,"6' 2""",205 lbs.,"75""",Southpaw,"Jun 02, 1976"
1215,Roland Delorme,"5' 9""",135 lbs.,"71""",Orthodox,"Dec 18, 1983"
1216,Rolando Delgado,"6' 3""",155 lbs.,"77""",Orthodox,"Nov 22, 1981"
1217,Rolando Dy,"5' 8""",145 lbs.,"69""",Orthodox,"Aug 11, 1990"
1218,Roldan Sangcha-an,"5' 4""",125 lbs.,"65""",Orthodox,"Dec 04, 1990"
1219,Roman Salazar,"5' 7""",135 lbs.,"67""",Orthodox,"Feb 21, 1988"
1220,Ron Stallings,"6' 2""",170 lbs.,"75""",Southpaw,"Jan 25, 1983"
1221,Ronda Rousey,"5' 7""",135 lbs.,"68""",Orthodox,"Feb 01, 1987"
1222,Ronny Markes,"6' 1""",185 lbs.,"75""",Orthodox,"Apr 21, 1988"
1223,Rony Jason,"5' 7""",145 lbs.,"70""",Orthodox,"Mar 21, 1984"
1224,Roosevelt Roberts,"6' 2""",155 lbs.,"73""",Orthodox,"Feb 11, 1994"
1225,Rory MacDonald,"6' 0""",170 lbs.,"76""",Orthodox,"Jul 22, 1989"
1226,Rory Markham,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 25, 1982"
1227,Rory Singer,"6' 2""",185 lbs.,"77""",Orthodox,"May 28, 1976"
1228,Rose Namajunas,"5' 5""",115 lbs.,"65""",Orthodox,"Jun 29, 1992"
1229,Rosi Sexton,"5' 3""",135 lbs.,"63""",Orthodox,"Jul 16, 1977"
1230,Ross Pearson,"5' 8""",155 lbs.,"69""",Orthodox,"Sep 26, 1984"
1231,Rostem Akman,"5' 10""",170 lbs.,"72""",Switch,"Dec 19, 1991"
1232,Rousimar Palhares,"5' 8""",170 lbs.,"71""",Orthodox,"Feb 26, 1980"
1233,Roy Nelson,"6' 0""",263 lbs.,"72""",Orthodox,"Jun 20, 1976"
1234,Royston Wee,"5' 7""",135 lbs.,"67""",Orthodox,"Nov 15, 1986"
1235,Ruan Potts,"6' 2""",247 lbs.,"75""",Orthodox,"Feb 23, 1978"
1236,Ruslan Magomedov,"6' 3""",242 lbs.,"78""",Orthodox,"Nov 26, 1986"
1237,Russell Doane,"5' 7""",135 lbs.,"70""",Orthodox,"Aug 13, 1986"
1238,Rustam Khabilov,"5' 8""",155 lbs.,"73""",Orthodox,"Nov 04, 1986"
1239,Ryan Bader,"6' 2""",205 lbs.,"74""",Orthodox,"Jun 07, 1983"
1240,Ryan Benoit,"5' 5""",125 lbs.,"68""",Orthodox,"Aug 25, 1989"
1241,Ryan Couture,"5' 10""",155 lbs.,"75""",Orthodox,"Aug 27, 1982"
1242,Ryan Janes,"6' 3""",185 lbs.,"76""",Orthodox,"Aug 22, 1981"
1243,Ryan Jensen,"6' 1""",185 lbs.,"76""",Orthodox,"Sep 20, 1977"
1244,Ryan Jimmo,"6' 1""",205 lbs.,"73""",Orthodox,"Nov 27, 1981"
1245,Ryan LaFlare,"6' 1""",170 lbs.,"74""",Southpaw,"Oct 01, 1983"
1246,Ryan MacDonald,"5' 11""",135 lbs.,"71""",Switch,"Mar 18, 1993"
1247,Ryan Spann,"6' 5""",205 lbs.,"79""",Orthodox,"Aug 24, 1991"
1248,Ryo Chonan,"5' 9""",170 lbs.,"70""",Orthodox,"Oct 08, 1976"
1249,Sabah Homasi,"6' 0""",170 lbs.,"72""",Orthodox,"Oct 19, 1988"
1250,Sabina Mazo,"5' 7""",125 lbs.,"70""",Orthodox,"Mar 25, 1997"
1251,Sage Northcutt,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 01, 1996"
1252,Sai Wang,"6' 0""",170 lbs.,"72""",Southpaw,"Jan 14, 1986"
1253,Said Nurmagomedov,"5' 8""",135 lbs.,"70""",Orthodox,"Apr 05, 1992"
1254,Salim Touahri,"5' 10""",170 lbs.,"72""",Orthodox,"Sep 28, 1989"
1255,Sam Alvey,"6' 2""",205 lbs.,"75""",Southpaw,"May 06, 1986"
1256,Sam Sicilia,"5' 8""",145 lbs.,"67""",Orthodox,"Feb 01, 1986"
1257,Sam Stout,"5' 9""",155 lbs.,"70""",Orthodox,"Apr 23, 1984"
1258,Santiago Ponzinibbio,"6' 0""",170 lbs.,"73""",Orthodox,"Sep 26, 1986"
1259,Saparbeg Safarov,"6' 1""",205 lbs.,"78""",Orthodox,"Oct 14, 1986"
1260,Sara McMann,"5' 6""",135 lbs.,"66""",Orthodox,"Sep 24, 1980"
1261,Sarah Frota,"5' 6""",115 lbs.,"69""",Southpaw,"Apr 14, 1987"
1262,Sarah Kaufman,"5' 5""",135 lbs.,"67""",Orthodox,"Sep 20, 1985"
1263,Scott Askham,"6' 3""",185 lbs.,"75""",Southpaw,"May 20, 1988"
1264,Scott Holtzman,"5' 9""",155 lbs.,"69""",Orthodox,"Sep 30, 1983"
1265,Scott Jorgensen,"5' 5""",135 lbs.,"66""",Orthodox,"Sep 17, 1982"
1266,Scott Smith,"6' 0""",185 lbs.,"70""",Orthodox,"May 21, 1979"
1267,Sean Lally,"6' 0""",170 lbs.,"74""",Orthodox,"Nov 04, 1990"
1268,Sean McCorkle,"6' 7""",265 lbs.,"81""",Orthodox,"Jul 17, 1976"
1269,Sean O'Connell,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 02, 1983"
1270,Sean O'Malley,"5' 11""",135 lbs.,"72""",Switch,"Oct 24, 1994"
1271,Sean Pierson,"6' 0""",170 lbs.,"76""",Southpaw,"Mar 10, 1976"
1272,Sean Sherk,"5' 6""",155 lbs.,"67""",Orthodox,"Aug 05, 1973"
1273,Sean Soriano,"5' 9""",145 lbs.,"70""",Orthodox,"Oct 06, 1989"
1274,Sean Strickland,"6' 1""",170 lbs.,"76""",Orthodox,"Feb 27, 1991"
1275,Seohee Ham,"5' 2""",115 lbs.,"62""",Southpaw,"Mar 08, 1987"
1276,Sergei Pavlovich,"6' 3""",257 lbs.,"84""",Southpaw,"May 13, 1992"
1277,Sergey Khandozhko,"6' 1""",170 lbs.,"74""",Orthodox,"May 19, 1992"
1278,Serghei Spivac,"6' 3""",260 lbs.,"78""",Orthodox,"Jan 24, 1995"
1279,Sergio Moraes,"6' 0""",170 lbs.,"72""",Orthodox,"Jul 23, 1982"
1280,Sergio Pettis,"5' 6""",135 lbs.,"69""",Orthodox,"Aug 18, 1993"
1281,Seth Baczynski,"6' 3""",170 lbs.,"74""",Orthodox,"Oct 26, 1981"
1282,Seth Dikun,"5' 10""",135 lbs.,"69""",Orthodox,"Aug 05, 1980"
1283,Seth Petruzelli,"6' 0""",205 lbs.,"76""",Orthodox,"Dec 03, 1979"
1284,Seungwoo Choi,"6' 0""",145 lbs.,"74""",Orthodox,"Nov 03, 1992"
1285,Shamil Abdurakhimov,"6' 3""",235 lbs.,"76""",Orthodox,"Sep 02, 1981"
1286,Shane Burgos,"5' 11""",145 lbs.,"75""",Orthodox,"Mar 19, 1991"
1287,Shane Campbell,"6' 0""",155 lbs.,"71""",Orthodox,"Jan 21, 1987"
1288,Shane Carwin,"6' 2""",265 lbs.,"80""",Orthodox,"Jan 04, 1975"
1289,Shane Howell,"5' 8""",125 lbs.,"69""",Orthodox,"Nov 28, 1983"
1290,Shane Nelson,"5' 9""",155 lbs.,"70""",Southpaw,"Nov 29, 1984"
1291,Shane Roller,"5' 10""",155 lbs.,"72""",Orthodox,"Jul 14, 1979"
1292,Shane Young,"5' 8""",145 lbs.,"72""",Orthodox,"Jul 31, 1993"
1293,Shane del Rosario,"6' 4""",250 lbs.,"79""",Southpaw,"Sep 23, 1983"
1294,Shannon Gugerty,"5' 10""",155 lbs.,"71""",Orthodox,"Dec 30, 1981"
1295,Shawn Jordan,"6' 0""",260 lbs.,"75""",Southpaw,"Oct 21, 1984"
1296,Shawn Teed,"6' 5""",265 lbs.,"79""",Orthodox,"Feb 13, 1992"
1297,Shayna Baszler,"5' 7""",135 lbs.,"67""",Orthodox,"Aug 08, 1980"
1298,Sheila Gaff,"5' 5""",135 lbs.,"62""",Orthodox,"Dec 29, 1989"
1299,Sheldon Westcott,"6' 1""",170 lbs.,"71""",Southpaw,"Aug 20, 1984"
1300,Shelton Graves,"6' 2""",255 lbs.,"76""",Southpaw,"Oct 23, 1985"
1301,Sheymon Moraes,"5' 8""",145 lbs.,"72""",Orthodox,"Oct 11, 1990"
1302,Shinsho Anzai,"5' 7""",170 lbs.,"70""",Orthodox,"Dec 01, 1985"
1303,Shunichi Shimizu,"5' 5""",135 lbs.,"66""",Orthodox,"Jan 31, 1985"
1304,Sidney Outlaw,"5' 8""",170 lbs.,"74""",Orthodox,"Apr 11, 1992"
1305,Simeon Thoresen,"6' 1""",170 lbs.,"79""",Orthodox,"Mar 14, 1984"
1306,Sirwan Kakai,"5' 5""",135 lbs.,"66""",Orthodox,"Oct 03, 1989"
1307,Siyar Bahadurzada,"5' 11""",170 lbs.,"73""",Orthodox,"Apr 17, 1984"
1308,Soa Palelei,"6' 4""",265 lbs.,"81""",Orthodox,"Jul 12, 1977"
1309,Sodiq Yusuff,"5' 9""",145 lbs.,"71""",Orthodox,"May 19, 1993"
1310,Song Kenan,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 10, 1990"
1311,Song Yadong,"5' 8""",135 lbs.,"67""",Orthodox,"Dec 02, 1997"
1312,Spencer Fisher,"5' 7""",155 lbs.,"70""",Southpaw,"May 09, 1976"
1313,Stanislav Nedkov,"5' 11""",205 lbs.,"71""",Orthodox,"Dec 09, 1981"
1314,Stefan Sekulic,"6' 0""",170 lbs.,"75""",Southpaw,"Feb 12, 1992"
1315,Stefan Struve,"6' 11""",265 lbs.,"84""",Orthodox,"Feb 18, 1988"
1316,Stephan Bonnar,"6' 4""",205 lbs.,"78""",Orthodox,"Apr 04, 1977"
1317,Stephen Thompson,"6' 0""",170 lbs.,"75""",Orthodox,"Feb 11, 1983"
1318,Steve Bosse,"5' 11""",205 lbs.,"72""",Orthodox,"Jul 29, 1981"
1319,Steve Cantwell,"6' 2""",185 lbs.,"75""",Orthodox,"Dec 08, 1986"
1320,Steve Kennedy,"5' 11""",170 lbs.,"71""",Orthodox,"Mar 07, 1983"
1321,Steve Montgomery,"6' 4""",185 lbs.,"75""",Southpaw,"Dec 19, 1990"
1322,Steve Steinbeiss,"6' 3""",185 lbs.,"75""",Orthodox,"May 05, 1981"
1323,Steven Peterson,"5' 10""",145 lbs.,"70""",Orthodox,"May 29, 1990"
1324,Steven Siler,"5' 11""",145 lbs.,"70""",Orthodox,"Feb 15, 1987"
1325,Stevie Ray,"5' 10""",155 lbs.,"70""",Southpaw,"Mar 25, 1990"
1326,Stipe Miocic,"6' 4""",240 lbs.,"80""",Orthodox,"Aug 19, 1982"
1327,Su Mudaerji,"5' 8""",135 lbs.,"72""",Southpaw,"Jan 20, 1996"
1328,Sultan Aliev,"5' 11""",170 lbs.,"74""",Orthodox,"Sep 17, 1984"
1329,Suman Mokhtarian,"5' 10""",145 lbs.,"67""",Orthodox,"Jun 13, 1992"
1330,Sung Bin Jo,"6' 0""",145 lbs.,"72""",Orthodox,"Jul 17, 1992"
1331,Syuri Kondo,"5' 4""",115 lbs.,"66""",Orthodox,"Feb 08, 1989"
1332,TJ Dillashaw,"5' 6""",125 lbs.,"67""",Orthodox,"Feb 07, 1986"
1333,TJ Grant,"5' 10""",155 lbs.,"72""",Orthodox,"Feb 26, 1984"
1334,TJ Waldburger,"5' 11""",170 lbs.,"75""",Orthodox,"Apr 25, 1988"
1335,Tae Hyun Bang,"5' 9""",155 lbs.,"71""",Switch,"Apr 15, 1983"
1336,Tai Tuivasa,"6' 2""",264 lbs.,"75""",Southpaw,"Mar 16, 1993"
1337,Taila Santos,"5' 5""",125 lbs.,"68""",Orthodox,"Jun 22, 1993"
1338,Takanori Gomi,"5' 7""",155 lbs.,"70""",Southpaw,"Sep 22, 1978"
1339,Takashi Sato,"5' 10""",170 lbs.,"73""",Southpaw,"Jun 09, 1990"
1340,Takenori Sato,"5' 10""",170 lbs.,"71""",Southpaw,"Jun 08, 1985"
1341,Takeya Mizugaki,"5' 7""",135 lbs.,"68""",Orthodox,"Dec 16, 1983"
1342,Talita Bernardo,"5' 4""",135 lbs.,"68""",Orthodox,"Mar 04, 1987"
1343,Tamdan McCrory,"6' 4""",185 lbs.,"78""",Switch,"Nov 05, 1986"
1344,Tarec Saffiedine,"5' 10""",170 lbs.,"70""",Switch,"Sep 06, 1986"
1345,Tateki Matsuda,"5' 7""",125 lbs.,"65""",Orthodox,"Feb 27, 1986"
1346,Tatsuya Kawajiri,"5' 7""",145 lbs.,"69""",Orthodox,"May 08, 1978"
1347,Taylor Lapilus,"5' 6""",135 lbs.,"73""",Southpaw,"Apr 08, 1992"
1348,Te Edwards,"5' 8""",155 lbs.,"72""",Orthodox,"Sep 11, 1990"
1349,Tebaris Gordon,"6' 1""",265 lbs.,"78""",Orthodox,"Jul 19, 1988"
1350,Tecia Torres,"5' 1""",115 lbs.,"60""",Orthodox,"Aug 16, 1989"
1351,Teemu Packalen,"6' 1""",155 lbs.,"72""",Orthodox,"May 22, 1987"
1352,Terrion Ware,"5' 8""",135 lbs.,"71""",Orthodox,"Mar 31, 1986"
1353,Terry Etim,"6' 1""",155 lbs.,"73""",Orthodox,"Jan 11, 1986"
1354,Terry Martin,"5' 8""",185 lbs.,"71""",Orthodox,"Oct 10, 1980"
1355,Teruto Ishihara,"5' 7""",135 lbs.,"69""",Southpaw,"Jul 23, 1991"
1356,Thales Leites,"6' 1""",185 lbs.,"78""",Orthodox,"Sep 06, 1981"
1357,Thanh Le,"5' 9""",145 lbs.,"74""",Orthodox,"Aug 28, 1985"
1358,Thiago Alves,"5' 9""",170 lbs.,"70""",Orthodox,"Oct 03, 1983"
1359,Thiago Moises,"5' 9""",155 lbs.,"70""",Orthodox,"Mar 23, 1995"
1360,Thiago Perpetuo,"5' 10""",170 lbs.,"71""",Orthodox,"Dec 14, 1987"
1361,Thiago Santos,"6' 2""",205 lbs.,"76""",Orthodox,"Jan 07, 1984"
1362,Thiago Silva,"6' 2""",205 lbs.,"74""",Orthodox,"Nov 12, 1982"
1363,Thiago Tavares,"5' 7""",145 lbs.,"68""",Orthodox,"Nov 08, 1984"
1364,Thibault Gouti,"5' 10""",155 lbs.,"72""",Orthodox,"Feb 27, 1987"
1365,Thomas Almeida,"5' 7""",135 lbs.,"70""",Southpaw,"Jul 31, 1991"
1366,Thomas Gifford,"6' 1""",155 lbs.,"75""",Orthodox,"Jul 26, 1992"
1367,Tiago Trator,"5' 9""",145 lbs.,"70""",Orthodox,"Apr 12, 1987"
1368,Tiequan Zhang,"5' 8""",155 lbs.,"70""",Orthodox,"Jul 25, 1978"
1369,Tiffany Masters,"5' 3""",115 lbs.,"65""",Orthodox,"Jul 31, 1994"
1370,Tim Boetsch,"6' 0""",185 lbs.,"74""",Orthodox,"Jan 28, 1981"
1371,Tim Credeur,"6' 3""",185 lbs.,"75""",Orthodox,"Jul 09, 1977"
1372,Tim Elliott,"5' 7""",135 lbs.,"66""",Southpaw,"Dec 24, 1986"
1373,Tim Gorman,"5' 5""",135 lbs.,"68""",Southpaw,"Apr 29, 1983"
1374,Tim Hague,"6' 4""",260 lbs.,"76""",Orthodox,"May 09, 1983"
1375,Tim Johnson,"6' 3""",265 lbs.,"77""",Southpaw,"Mar 13, 1985"
1376,Tim Kennedy,"5' 11""",185 lbs.,"74""",Orthodox,"Sep 01, 1979"
1377,Tim McKenzie,"6' 0""",185 lbs.,"74""",Orthodox,"Jul 21, 1982"
1378,Tim Means,"6' 2""",170 lbs.,"75""",Orthodox,"Feb 20, 1984"
1379,Tim Sylvia,"6' 8""",265 lbs.,"80""",Orthodox,"Mar 05, 1976"
1380,Tim Williams,"6' 2""",185 lbs.,"76""",Orthodox,"Jul 03, 1986"
1381,Tina Lahdemaki,"5' 2""",115 lbs.,"62""",Orthodox,"May 28, 1988"
1382,Tito Ortiz,"6' 3""",205 lbs.,"74""",Orthodox,"Jan 23, 1975"
1383,Todd Duffee,"6' 3""",260 lbs.,"79""",Orthodox,"Dec 06, 1985"
1384,Todd Moore,"5' 9""",170 lbs.,"71""",Southpaw,"Dec 30, 1983"
1385,Tom Breese,"6' 3""",185 lbs.,"73""",Southpaw,"Sep 26, 1991"
1386,Tom DeBlass,"6' 0""",185 lbs.,"75""",Orthodox,"May 14, 1982"
1387,Tom Duquesnoy,"5' 7""",135 lbs.,"68""",Orthodox,"Jun 21, 1993"
1388,Tom Gallicchio,"5' 10""",170 lbs.,"73""",Southpaw,"Sep 23, 1986"
1389,Tom Lawlor,"6' 0""",205 lbs.,"74""",Southpaw,"May 15, 1983"
1390,Tom Niinimaki,"5' 9""",145 lbs.,"69""",Orthodox,"Jul 25, 1982"
1391,Tom Watson,"6' 1""",185 lbs.,"73""",Orthodox,"Jul 13, 1982"
1392,Tomasz Drwal,"6' 1""",205 lbs.,"76""",Orthodox,"Jan 22, 1982"
1393,Tommy Hayden,"5' 9""",145 lbs.,"72""",Southpaw,"Mar 11, 1986"
1394,Tommy Speer,"5' 10""",170 lbs.,"71""",Orthodox,"Aug 20, 1984"
1395,Tony DeSouza,"6' 0""",170 lbs.,"70""",Southpaw,"Jul 26, 1974"
1396,Tony Ferguson,"5' 11""",155 lbs.,"76""",Orthodox,"Feb 12, 1984"
1397,Tony Sims,"5' 11""",155 lbs.,"70""",Southpaw,"Oct 14, 1985"
1398,Tonya Evinger,"5' 7""",135 lbs.,"70""",Orthodox,"Jun 04, 1981"
1399,Tor Troeng,"6' 2""",185 lbs.,"77""",Orthodox,"Jan 25, 1983"
1400,Travis Browne,"6' 6""",255 lbs.,"79""",Orthodox,"Jul 17, 1982"
1401,Travis Lutter,"5' 11""",185 lbs.,"75""",Orthodox,"May 12, 1973"
1402,Trevin Giles,"6' 0""",185 lbs.,"74""",Orthodox,"Aug 06, 1992"
1403,Trevor Prangley,"6' 1""",185 lbs.,"75""",Orthodox,"Aug 24, 1972"
1404,Trevor Smith,"6' 3""",185 lbs.,"75""",Orthodox,"Jan 05, 1981"
1405,Tyler Diamond,"5' 7""",145 lbs.,"69""",Orthodox,"Mar 18, 1991"
1406,Tyler Hill,"6' 3""",170 lbs.,"78""",Switch,"Aug 10, 1991"
1407,Tyler Toner,"5' 8""",145 lbs.,"70""",Orthodox,"Mar 31, 1983"
1408,Tyron Woodley,"5' 9""",170 lbs.,"74""",Orthodox,"Apr 07, 1982"
1409,Tyson Griffin,"5' 6""",145 lbs.,"68""",Orthodox,"Apr 20, 1984"
1410,Tyson Pedro,"6' 3""",205 lbs.,"79""",Orthodox,"Sep 17, 1991"
1411,Ulka Sasaki,"5' 10""",125 lbs.,"71""",Southpaw,"Oct 07, 1989"
1412,Ulysses Gomez,"5' 6""",125 lbs.,"66""",Orthodox,"May 25, 1983"
1413,Uriah Hall,"6' 0""",185 lbs.,"79""",Orthodox,"Jul 31, 1984"
1414,Urijah Faber,"5' 6""",135 lbs.,"67""",Orthodox,"May 14, 1979"
1415,Vagner Rocha,"5' 10""",155 lbs.,"73""",Orthodox,"Jun 06, 1982"
1416,Valentina Shevchenko,"5' 5""",125 lbs.,"66""",Southpaw,"Mar 07, 1988"
1417,Valerie Letourneau,"5' 7""",115 lbs.,"68""",Orthodox,"Apr 29, 1983"
1418,Valmir Lazaro,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 15, 1985"
1419,Vaughan Lee,"5' 6""",125 lbs.,"66""",Orthodox,"Oct 15, 1982"
1420,Vernon Ramos,"5' 6""",170 lbs.,"72""",Orthodox,"Jun 03, 1992"
1421,Veronica Macedo,"5' 4""",125 lbs.,"64""",Southpaw,"Oct 30, 1995"
1422,Vicente Luque,"5' 11""",170 lbs.,"75""",Orthodox,"Nov 27, 1991"
1423,Victor Reyna,"5' 11""",170 lbs.,"73""",Southpaw,"Aug 05, 1986"
1424,Vik Grujic,"5' 11""",170 lbs.,"73""",Orthodox,"Feb 06, 1977"
1425,Viktor Pesta,"6' 3""",240 lbs.,"77""",Orthodox,"Jul 15, 1990"
1426,Vinc Pichel,"5' 10""",155 lbs.,"72""",Orthodox,"Nov 23, 1982"
1427,Vince Morales,"5' 7""",135 lbs.,"70""",Orthodox,"Nov 12, 1990"
1428,Vinny Magalhaes,"6' 3""",205 lbs.,"79""",Orthodox,"Jul 02, 1984"
1429,Virna Jandiroba,"5' 3""",115 lbs.,"64""",Orthodox,"May 30, 1988"
1430,Viscardi Andrade,"5' 11""",170 lbs.,"75""",Orthodox,"Mar 08, 1984"
1431,Vitor Belfort,"6' 0""",185 lbs.,"74""",Southpaw,"Apr 01, 1977"
1432,Vitor Miranda,"6' 1""",185 lbs.,"77""",Orthodox,"Mar 10, 1979"
1433,Viviane Araujo,"5' 4""",135 lbs.,"68""",Orthodox,"Nov 21, 1986"
1434,Viviane Pereira,"5' 1""",115 lbs.,"63""",Orthodox,"Aug 28, 1993"
1435,Vladimir Matyushenko,"6' 0""",205 lbs.,"74""",Orthodox,"Jan 04, 1971"
1436,Volkan Oezdemir,"6' 2""",205 lbs.,"75""",Orthodox,"Sep 19, 1989"
1437,Wagner Prado,"6' 0""",205 lbs.,"74""",Southpaw,"Dec 30, 1986"
1438,Wagner Silva,"6' 0""",170 lbs.,"71""",Orthodox,"Feb 07, 1987"
1439,Wagnney Fabiano,"5' 6""",145 lbs.,"69""",Southpaw,"Jul 14, 1975"
1440,Walel Watson,"5' 11""",135 lbs.,"69""",Orthodox,"Jul 16, 1984"
1441,Walt Harris,"6' 5""",250 lbs.,"77""",Southpaw,"Jun 10, 1983"
1442,Wanderlei Silva,"5' 11""",205 lbs.,"74""",Orthodox,"Jul 03, 1976"
1443,Wang Guan,"5' 9""",145 lbs.,"71""",Orthodox,"Mar 14, 1986"
1444,Warlley Alves,"5' 11""",170 lbs.,"72""",Orthodox,"Jan 04, 1991"
1445,Wendell Oliveira,"5' 10""",170 lbs.,"72""",Orthodox,"Jun 01, 1983"
1446,Will Brooks,"5' 10""",155 lbs.,"72""",Orthodox,"Oct 08, 1986"
1447,Will Campuzano,"5' 9""",125 lbs.,"70""",Orthodox,"May 27, 1986"
1448,Will Chope,"6' 4""",145 lbs.,"76""",Switch,"Sep 08, 1990"
1449,Will Kerr,"5' 10""",155 lbs.,"69""",Orthodox,"Oct 21, 1982"
1450,William Patolino,"5' 11""",170 lbs.,"75""",Orthodox,"Jul 01, 1991"
1451,Willie Gates,"5' 8""",125 lbs.,"70""",Orthodox,"Jan 21, 1987"
1452,Wilson Gouveia,"6' 1""",185 lbs.,"76""",Orthodox,"Oct 03, 1978"
1453,Wilson Reis,"5' 4""",125 lbs.,"65""",Southpaw,"Jan 06, 1985"
1454,Wu Yanan,"5' 8""",125 lbs.,"66""",Orthodox,"Apr 18, 1996"
1455,Wuliji Buren,"5' 9""",135 lbs.,"69""",Orthodox,"Mar 01, 1989"
1456,Yan Cabral,"5' 11""",155 lbs.,"73""",Orthodox,"May 13, 1983"
1457,Yan Xiaonan,"5' 5""",115 lbs.,"63""",Orthodox,"Jun 16, 1989"
1458,Yana Kunitskaya,"5' 6""",135 lbs.,"68""",Orthodox,"Nov 11, 1989"
1459,Yancy Medeiros,"5' 10""",155 lbs.,"75""",Orthodox,"Sep 07, 1987"
1460,Yao Zhikui,"5' 5""",125 lbs.,"64""",Orthodox,"Feb 07, 1991"
1461,Yaotzin Meza,"5' 9""",145 lbs.,"74""",Orthodox,"Feb 04, 1981"
1462,Yazan Hajeh,"5' 9""",145 lbs.,"73""",Orthodox,"Sep 04, 1992"
1463,Yoel Romero,"6' 0""",185 lbs.,"73""",Southpaw,"Apr 30, 1977"
1464,Yorgan De Castro,"6' 0""",250 lbs.,"74""",Orthodox,"Dec 19, 1986"
1465,Yosdenis Cedeno,"5' 8""",155 lbs.,"69""",Orthodox,"Feb 12, 1985"
1466,Yoshihiro Akiyama,"5' 10""",170 lbs.,"73""",Orthodox,"Jul 29, 1975"
1467,Yoshiro Maeda,"5' 7""",139 lbs.,"68""",Southpaw,"Oct 31, 1981"
1468,Yoshiyuki Yoshida,"5' 11""",170 lbs.,"70""",Southpaw,"May 10, 1974"
1469,Yui Chul Nam,"5' 9""",145 lbs.,"69""",Orthodox,"Jul 16, 1981"
1470,Yuri Villefort,"6' 0""",170 lbs.,"73""",Orthodox,"Mar 23, 1991"
1471,Yushin Okami,"6' 2""",170 lbs.,"75""",Southpaw,"Jul 21, 1981"
1472,Yusuke Kasuya,"5' 7""",155 lbs.,"67""",Southpaw,"Nov 16, 1989"
1473,Yves Edwards,"5' 9""",155 lbs.,"73""",Southpaw,"Sep 30, 1976"
1474,Yves Jabouin,"5' 7""",135 lbs.,"68""",Orthodox,"May 30, 1979"
1475,Zabit Magomedsharipov,"6' 1""",145 lbs.,"73""",Orthodox,"Mar 01, 1991"
1476,Zach Makovsky,"5' 4""",125 lbs.,"64""",Southpaw,"Apr 19, 1983"
1477,Zach Zane,"5' 7""",145 lbs.,"69""",Southpaw,"Dec 14, 1989"
1478,Zachary Micklewright,"6' 0""",155 lbs.,"74""",Southpaw,"Aug 21, 1976"
1479,Zak Cummings,"6' 0""",185 lbs.,"75""",Southpaw,"Aug 02, 1984"
1480,Zak Ottow,"5' 11""",170 lbs.,"72""",Orthodox,"Dec 22, 1986"
1481,Zelim Imadaev,"6' 0""",170 lbs.,"76""",Orthodox,"Jan 25, 1995"
1482,Zhang Lipeng,"5' 11""",155 lbs.,"71""",Southpaw,"Mar 10, 1990"
1483,Zu Anyanwu,"6' 1""",251 lbs.,"77""",Orthodox,"Aug 05, 1981"
1484,Zubaira Tukhugov,"5' 8""",145 lbs.,"68""",Orthodox,"Jan 15, 1991"
