,fighter_name,Height,Weight,Reach,Stance,DOB
298,Bazigit Atajev,"6' 1""",230 lbs.,"74""",Orthodox,"Aug 23, 1991"
299,Bea Malecki,"5' 9""",135 lbs.,"74""",Orthodox,"Aug 23, 1991"
300,Bec Rawlings,"5' 6""",125 lbs.,"64""",Orthodox,"Feb 11, 1989"
301,Belal Muhammad,"5' 11""",170 lbs.,"72""",Orthodox,"Jul 09, 1988"
302,Ben Askren,"5' 11""",170 lbs.,"73""",Orthodox,"Jul 18, 1984"
303,Ben Earwood,"5' 8""",170 lbs.,"65""",Orthodox,"Sep 04, 1986"
304,Ben Holscher,"5' 11""",155 lbs.,"65""",Switch,"Sep 04, 1986"
305,Ben Jones,"6' 2""",185 lbs.,"65""",Switch,"Sep 04, 1986"
306,Ben Lagman,"6' 2""",185 lbs.,"65""",Switch,"Sep 04, 1986"
307,Ben Nguyen,"5' 5""",125 lbs.,"65""",Switch,"Aug 03, 1988"
308,Ben Reiter,"6' 3""",185 lbs.,"78""",Orthodox,"Jun 27, 1987"
309,Ben Rothwell,"6' 4""",265 lbs.,"78""",Orthodox,"Oct 17, 1981"
310,Ben Saunders,"6' 2""",170 lbs.,"77""",Orthodox,"Apr 13, 1983"
311,Ben Wall,"5' 10""",155 lbs.,"73""",Orthodox,"Mar 25, 1989"
312,Bendy Casimir,"5' 5""",145 lbs.,"72""",Southpaw,"Jun 10, 1980"
313,Beneil Dariush,"5' 10""",155 lbs.,"72""",Southpaw,"May 06, 1989"
314,Benito Lopez,"5' 10""",135 lbs.,"73""",Switch,"Apr 06, 1994"
315,Benji Radach,"5' 10""",185 lbs.,"75""",Orthodox,"Apr 05, 1979"
316,Benny Alloway,"5' 11""",170 lbs.,"75""",Orthodox,"Feb 19, 1981"
317,Benson Henderson,"5' 9""",170 lbs.,"70""",Southpaw,"Nov 16, 1983"
318,Bentley Syler,"5' 4""",125 lbs.,"68""",Orthodox,"Dec 22, 1982"
319,Bernardo Magalhaes,"5' 9""",155 lbs.,"65""",Orthodox,"Apr 08, 1981"
320,Bertrand Amoussou,"5' 8""",190 lbs.,"71""",Orthodox,"Mar 25, 1985"
321,Besam Yousef,"5' 11""",170 lbs.,"71""",Orthodox,"Mar 25, 1985"
322,Bethe Correia,"5' 5""",135 lbs.,"64""",Orthodox,"Jun 22, 1983"
323,Bevon Lewis,"6' 3""",185 lbs.,"79""",Orthodox,"May 05, 1991"
324,Bharat Kandare,"5' 7""",135 lbs.,"72""",Orthodox,"Jun 20, 1987"
325,Bibiano Fernandes,"5' 7""",139 lbs.,"73""",Orthodox,"Mar 30, 1980"
326,Bill Algeo,"6' 0""",145 lbs.,"73""",Switch,"Jun 09, 1989"
327,Bill Cooper,"6' 2""",155 lbs.,"68""",Southpaw,"May 05, 1984"
328,Bill Duvall,"6' 2""",185 lbs.,"68""",Southpaw,"Feb 01, 1967"
329,Bill Mahood,"6' 3""",200 lbs.,"68""",Orthodox,"Feb 01, 1967"
330,Billy Evangelista,"5' 8""",155 lbs.,"68""",Orthodox,"Oct 07, 1980"
331,Billy Giovanella,"5' 8""",125 lbs.,"73""",Orthodox,"Aug 20, 1985"
332,Billy Miles,"5' 10""",170 lbs.,"73""",Orthodox,"Apr 28, 1978"
333,Billy Quarantillo,"5' 10""",155 lbs.,"73""",Southpaw,"Dec 02, 1983"
334,Billy Vaughan,"5' 6""",155 lbs.,"73""",Southpaw,"Dec 02, 1983"
335,Blagoy Ivanov,"5' 11""",250 lbs.,"73""",Southpaw,"Oct 09, 1986"
336,Blair Tugman,"6' 0""",135 lbs.,"74""",Orthodox,"Jun 30, 1983"
337,Blake Bowman,"6' 2""",170 lbs.,"74""",Orthodox,"Jun 30, 1983"
338,Blake Watkins,"6' 0""",185 lbs.,"74""",Orthodox,"Jun 30, 1983"
339,Blas Avena,"6' 0""",170 lbs.,"74""",Orthodox,"Jun 30, 1983"
340,Bo Cantrell,"6' 2""",235 lbs.,"71""",Orthodox,"Feb 08, 1969"
341,Bob Cook,"5' 9""",170 lbs.,"71""",Orthodox,"Sep 22, 1974"
342,Bob Gilstrap,"6' 3""",200 lbs.,"71""",Orthodox,"Sep 22, 1974"
343,Bob Sapp,"6' 5""",350 lbs.,"71""",Orthodox,"Sep 22, 1974"
344,Bob Schrijber,"6' 0""",240 lbs.,"71""",Orthodox,"Sep 09, 1986"
345,Bobby Cooper,"6' 1""",155 lbs.,"71""",Orthodox,"Sep 09, 1986"
346,Bobby Escalante,"5' 10""",130 lbs.,"71""",Orthodox,"Sep 09, 1986"
347,Bobby Flynn,"5' 10""",170 lbs.,"71""",Orthodox,"Sep 09, 1986"
348,Bobby Green,"5' 10""",155 lbs.,"71""",Orthodox,"Sep 09, 1986"
349,Bobby Hoffman,"6' 2""",245 lbs.,"78""",Orthodox,"Oct 28, 1968"
350,Bobby Lashley,"6' 3""",255 lbs.,"78""",Orthodox,"Jul 16, 1976"
351,Bobby McAndrews,"5' 10""",145 lbs.,"74""",Orthodox,"Jun 01, 1990"
352,Bobby Moffett,"5' 10""",145 lbs.,"74""",Orthodox,"Jun 01, 1990"
353,Bobby Nash,"6' 0""",170 lbs.,"74""",Orthodox,"Mar 26, 1990"
354,Bobby Sanchez,"5' 7""",155 lbs.,"75""",Orthodox,"Dec 16, 1969"
355,Bobby Southworth,"6' 2""",205 lbs.,"75""",Orthodox,"Dec 16, 1969"
356,Bobby Stack,"5' 9""",155 lbs.,"75""",Orthodox,"Apr 26, 1979"
357,Bobby Voelker,"6' 0""",170 lbs.,"75""",Orthodox,"Apr 26, 1979"
358,Bojan Mihajlovic,"5' 11""",205 lbs.,"73""",Orthodox,"Mar 30, 1980"
359,Bojan Velickovic,"6' 0""",170 lbs.,"76""",Southpaw,"Dec 18, 1988"
360,Booker DeRousse,"6' 2""",205 lbs.,"69""",Southpaw,"Mar 23, 1981"
361,Boston Salmon,"5' 9""",135 lbs.,"69""",Southpaw,"Nov 20, 1990"
362,Brad Blackburn,"5' 10""",170 lbs.,"73""",Orthodox,"May 25, 1977"
363,Brad Gumm,"5' 11""",170 lbs.,"64""",Orthodox,"Mar 13, 1977"
364,Brad Imes,"6' 7""",265 lbs.,"64""",Orthodox,"Mar 13, 1977"
365,Brad Katona,"5' 6""",135 lbs.,"64""",Orthodox,"Dec 19, 1991"
366,Brad Kohler,"5' 9""",220 lbs.,"68""",Orthodox,"May 26, 1964"
367,Brad Mitchell,"5' 11""",145 lbs.,"68""",Orthodox,"Oct 10, 1974"
368,Brad Morris,"6' 2""",205 lbs.,"68""",Orthodox,"Nov 01, 1979"
369,Brad Pickett,"5' 6""",135 lbs.,"68""",Orthodox,"Sep 24, 1978"
370,Brad Royster,"6' 1""",135 lbs.,"74""",Orthodox,"Dec 21, 1987"
371,Brad Tavares,"6' 1""",185 lbs.,"74""",Orthodox,"Dec 21, 1987"
372,Bradley Scott,"6' 1""",170 lbs.,"76""",Orthodox,"Jun 24, 1989"
373,Brady Fink,"6' 0""",183 lbs.,"72""",Orthodox,"Jul 29, 1973"
374,Branden Lee Hinkle,"6' 3""",235 lbs.,"72""",Orthodox,"Jul 29, 1973"
375,Brandon Cash,"6' 5""",255 lbs.,"72""",Orthodox,"May 08, 1990"
376,Brandon Davis,"5' 10""",135 lbs.,"72""",Orthodox,"May 08, 1990"
377,Brandon Foxworth,"5' 11""",145 lbs.,"70""",Orthodox,"Apr 28, 1979"
378,Brandon Gaines,"6' 3""",185 lbs.,"70""",Orthodox,"Mar 06, 1985"
379,Brandon Girtz,"5' 7""",155 lbs.,"70""",Orthodox,"Mar 06, 1985"
380,Brandon Halsey,"6' 0""",185 lbs.,"70""",Orthodox,"Sep 16, 1986"
381,Brandon Hester,"6' 1""",205 lbs.,"70""",Orthodox,"Mar 24, 1983"
382,Brandon Lowe,"5' 11""",155 lbs.,"70""",Orthodox,"Mar 24, 1983"
383,Brandon Magana,"5' 11""",170 lbs.,"70""",Orthodox,"Mar 24, 1983"
384,Brandon Melendez,"5' 11""",155 lbs.,"70""",Southpaw,"Mar 24, 1983"
385,Brandon Michaels,"5' 9""",185 lbs.,"70""",Orthodox,"Dec 07, 1993"
386,Brandon Moreno,"5' 7""",125 lbs.,"70""",Orthodox,"Dec 07, 1993"
387,Brandon Polcare,"5' 10""",125 lbs.,"74""",Orthodox,"Jan 28, 1986"
388,Brandon Saling,"5' 10""",170 lbs.,"74""",Orthodox,"Jan 28, 1986"
389,Brandon Sene,"5' 11""",205 lbs.,"74""",Orthodox,"May 21, 1981"
390,Brandon Shuey,"5' 7""",155 lbs.,"74""",Orthodox,"Feb 01, 1976"
391,Brandon Thatch,"6' 2""",170 lbs.,"74""",Switch,"Jul 11, 1985"
392,Brandon Vera,"6' 3""",230 lbs.,"76""",Orthodox,"Oct 10, 1977"
393,Brandon Visher,"5' 6""",135 lbs.,"68""",Orthodox,"May 06, 1984"
394,Brandon Wolff,"5' 9""",170 lbs.,"70""",Orthodox,"Oct 18, 1975"
395,Branko Cikatic,"6' 1""",215 lbs.,"70""",Orthodox,"Oct 03, 1954"
396,Brendan Allen,"6' 2""",185 lbs.,"70""",Switch,"Dec 05, 1989"
397,Brendan Loughnane,"5' 10""",145 lbs.,"70""",Switch,"Dec 05, 1989"
398,Brendan O'Reilly,"5' 7""",170 lbs.,"69""",Orthodox,"Jun 24, 1987"
399,Brendan Schaub,"6' 4""",245 lbs.,"78""",Orthodox,"Mar 18, 1983"
400,Brendan Seguin,"6' 0""",185 lbs.,"71""",Orthodox,"Jul 03, 1976"
401,Brennan Ward,"5' 10""",170 lbs.,"71""",Orthodox,"Jun 28, 1988"
402,Brent Primus,"5' 10""",155 lbs.,"71""",Orthodox,"Apr 12, 1985"
403,Bret Bergmark,"5' 9""",170 lbs.,"71""",Orthodox,"Nov 24, 1973"
404,Brett Albee,"6' 0""",225 lbs.,"71""",Orthodox,"Jul 02, 1987"
405,Brett Cooper,"6' 0""",170 lbs.,"71""",Orthodox,"Jul 02, 1987"
406,Brett Johns,"5' 7""",135 lbs.,"71""",Orthodox,"Feb 21, 1992"
407,Brett Rogers,"6' 5""",265 lbs.,"81""",Orthodox,"Feb 17, 1981"
408,Brett Tillis,"5' 7""",145 lbs.,"70""",Orthodox,"Jun 22, 1980"
409,Brian Bowles,"5' 7""",135 lbs.,"70""",Orthodox,"Jun 22, 1980"
410,Brian Camozzi,"6' 2""",170 lbs.,"78""",Orthodox,"Jun 24, 1991"
411,Brian Cobb,"5' 11""",155 lbs.,"73""",Orthodox,"Nov 27, 1980"
412,Brian Davidson,"5' 6""",145 lbs.,"73""",Southpaw,"Nov 27, 1980"
413,Brian Ebersole,"6' 0""",170 lbs.,"73""",Southpaw,"Nov 27, 1980"
414,Brian Foster,"5' 9""",170 lbs.,"71""",Orthodox,"Apr 03, 1984"
415,Brian Gassaway,"6' 1""",170 lbs.,"78""",Orthodox,"Aug 07, 1972"
416,Brian Geraghty,"5' 7""",155 lbs.,"78""",Orthodox,"Nov 04, 1980"
417,Brian Houston,"6' 2""",185 lbs.,"78""",Orthodox,"Apr 26, 1981"
418,Brian Johnston,"6' 3""",230 lbs.,"66""",Orthodox,"Aug 19, 1986"
419,Brian Kelleher,"5' 6""",135 lbs.,"66""",Switch,"Aug 19, 1986"
420,Brian Lo-A-Njoe,"5' 7""",155 lbs.,"72""",Orthodox,"May 12, 1984"
421,Brian McLaughlin,"5' 9""",155 lbs.,"72""",Orthodox,"May 12, 1984"
422,Brian Melancon,"5' 8""",170 lbs.,"72""",Orthodox,"May 28, 1982"
423,Brian Ortega,"5' 8""",145 lbs.,"69""",Switch,"Feb 21, 1991"
424,Brian Rogers,"5' 11""",185 lbs.,"74""",Orthodox,"Feb 15, 1984"
425,Brian Schwartz,"6' 3""",170 lbs.,"74""",Orthodox,"Sep 24, 1980"
426,Brian Sleeman,"5' 8""",185 lbs.,"74""",Orthodox,"Sep 24, 1980"
427,Brian Stann,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 24, 1980"
428,Brian Warren,"6' 0""",185 lbs.,"71""",Orthodox,"Aug 04, 1993"
429,Brianna Van Buren,"4' 11""",115 lbs.,"71""",Orthodox,"Aug 04, 1993"
430,Bristol Marunde,"6' 1""",170 lbs.,"71""",Orthodox,"Apr 20, 1982"
431,Brock Jardine,"5' 11""",170 lbs.,"73""",Orthodox,"Jul 10, 1985"
432,Brock Larson,"5' 11""",170 lbs.,"71""",Southpaw,"Aug 23, 1977"
433,Brock Lesnar,"6' 3""",265 lbs.,"81""",Orthodox,"Jul 12, 1977"
434,Brodie Farber,"6' 1""",170 lbs.,"73""",Orthodox,"Jul 05, 1980"
435,Brok Weaver,"6' 0""",170 lbs.,"73""",Southpaw,"Dec 05, 1991"
436,Bronson Mohika,"5' 7""",135 lbs.,"65""",Orthodox,"May 23, 1992"
437,Brooke Mayo,"5' 7""",125 lbs.,"65""",Orthodox,"May 23, 1992"
438,Bruno Assis,"6' 2""",185 lbs.,"65""",Orthodox,"May 23, 1992"
439,Bruno Carvalho,"5' 8""",154 lbs.,"65""",Orthodox,"Jun 07, 1982"
440,Bruno Korea,"5' 6""",135 lbs.,"65""",Orthodox,"Jun 28, 1991"
441,Bruno Santos,"5' 9""",185 lbs.,"69""",Orthodox,"Jul 17, 1987"
442,Bruno Silva,"6' 0""",185 lbs.,"72""",Orthodox,"Jul 13, 1989"
443,Bryan Baker,"6' 3""",185 lbs.,"72""",Orthodox,"Oct 13, 1985"
444,Bryan Barberena,"6' 0""",170 lbs.,"72""",Southpaw,"May 03, 1989"
445,Bryan Caraway,"5' 8""",135 lbs.,"68""",Orthodox,"Aug 04, 1984"
446,Bryan Humes,"6' 1""",265 lbs.,"73""",Orthodox,"Apr 11, 1983"
447,Bryan Pardoe,"6' 1""",205 lbs.,"73""",Orthodox,"Apr 11, 1983"
448,Bryan Travers,"6' 3""",155 lbs.,"73""",Southpaw,"Apr 11, 1983"
449,Bryan Vetell,"6' 3""",265 lbs.,"73""",Southpaw,"Jul 26, 1977"
450,Bryanna Fissori,"5' 4""",145 lbs.,"73""",Southpaw,"Oct 04, 1994"
451,Bryce Mejia,"6' 1""",170 lbs.,"73""",Southpaw,"Oct 04, 1994"
452,Bryce Mitchell,"5' 10""",145 lbs.,"73""",Southpaw,"Oct 04, 1994"
453,Bryson Kamaka,"5' 11""",170 lbs.,"73""",Orthodox,"May 26, 1978"
454,Bu-Kyung Jung,"5' 7""",154 lbs.,"73""",Orthodox,"May 26, 1978"
455,Bubba Bush,"6' 0""",185 lbs.,"73""",Orthodox,"Jul 24, 1985"
456,Bubba Jenkins,"5' 7""",145 lbs.,"75""",Southpaw,"Feb 05, 1988"
457,Bubba McDaniel,"6' 3""",185 lbs.,"75""",Southpaw,"May 03, 1983"
458,Bubba Pugh,"5' 10""",185 lbs.,"69""",Orthodox,"May 17, 1982"
459,Buck Meredith,"6' 2""",185 lbs.,"69""",Orthodox,"May 17, 1982"
460,Buddy Roberts,"6' 2""",185 lbs.,"69""",Orthodox,"Oct 17, 1982"
461,Byron Bloodworth,"5' 8""",135 lbs.,"69""",Orthodox,"Aug 16, 1983"
462,CB Dollaway,"6' 2""",185 lbs.,"76""",Orthodox,"Aug 10, 1983"
463,CJ Fernandes,"6' 2""",170 lbs.,"68""",Switch,"Nov 13, 1977"
464,CJ Hamilton,"5' 7""",125 lbs.,"68""",Switch,"Oct 07, 1986"
465,CJ Keith,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 09, 1986"
466,CJ Marsh,"6' 1""",170 lbs.,"73""",Orthodox,"Oct 26, 1978"
467,CM Punk,"6' 1""",170 lbs.,"73""",Orthodox,"Oct 26, 1978"
468,Cain Carrizosa,"5' 8""",155 lbs.,"74""",Orthodox,"Jul 22, 1986"
469,Cain Velasquez,"6' 1""",240 lbs.,"77""",Orthodox,"Jul 28, 1982"
470,Caio Magalhaes,"6' 1""",185 lbs.,"73""",Orthodox,"Dec 14, 1987"
471,Cal Worsham,"5' 11""",230 lbs.,"72""",Orthodox,"Dec 27, 1986"
472,Cale Yarbrough,"6' 1""",185 lbs.,"72""",Orthodox,"Dec 27, 1986"
473,Callan Potter,"6' 0""",155 lbs.,"72""",Orthodox,"Jun 09, 1984"
474,Calvin Kattar,"5' 11""",145 lbs.,"72""",Orthodox,"Mar 26, 1988"
475,Cameron Dollar,"5' 11""",155 lbs.,"75""",Orthodox,"May 12, 1987"
476,Cameron Olson,"6' 1""",205 lbs.,"75""",Orthodox,"Nov 22, 1989"
477,Canaan Kawaihae,"6' 0""",145 lbs.,"70""",Southpaw,"Aug 26, 1997"
478,Caol Uno,"5' 7""",155 lbs.,"70""",Southpaw,"May 08, 1975"
479,Carina Damm,"5' 4""",135 lbs.,"63""",Orthodox,"Oct 10, 1987"
480,Carl Malenko,"5' 11""",200 lbs.,"63""",Orthodox,"Oct 10, 1987"
481,Carl Seumanutafa,"6' 1""",255 lbs.,"63""",Orthodox,"Oct 10, 1987"
482,Carl Toomey,"5' 1""",115 lbs.,"63""",Southpaw,"Oct 10, 1987"
483,Carla Esparza,"5' 1""",115 lbs.,"63""",Southpaw,"Oct 10, 1987"
484,Carlo Pedersoli,"5' 11""",170 lbs.,"75""",Southpaw,"Jun 08, 1993"
485,Carlo Prater,"5' 11""",155 lbs.,"72""",Switch,"Jun 25, 1981"
486,Carlos Barreto,"6' 4""",230 lbs.,"67""",Orthodox,"Jun 04, 1991"
487,Carlos Candelario,"5' 8""",125 lbs.,"67""",Southpaw,"Jun 04, 1991"
488,Carlos Condit,"6' 2""",170 lbs.,"75""",Orthodox,"Apr 26, 1984"
489,Carlos Eduardo Rocha,"5' 10""",170 lbs.,"70""",Orthodox,"Jul 12, 1981"
490,Carlos Felipe,"6' 0""",245 lbs.,"67""",Southpaw,"Jan 12, 1995"
491,Carlos Huachin,"5' 4""",135 lbs.,"67""",Southpaw,"Jun 04, 1996"
492,Carlos Newton,"5' 9""",170 lbs.,"71""",Orthodox,"Aug 17, 1976"
493,Carlos Zevallos,"6' 0""",205 lbs.,"71""",Orthodox,"Aug 28, 1996"
494,Carls John De Tomas,"5' 5""",125 lbs.,"71""",Southpaw,"Aug 28, 1996"
495,Carlton Jones,"6' 1""",225 lbs.,"73""",Orthodox,"Jan 26, 1981"
496,Carmelo Marrero,"6' 0""",205 lbs.,"73""",Orthodox,"Jan 26, 1981"
497,Caros Fodor,"5' 9""",155 lbs.,"76""",Orthodox,"Jan 07, 1984"
498,Carter Williams,"6' 1""",265 lbs.,"68""",Orthodox,"Mar 20, 1991"
499,Casey Huffman,"6' 3""",185 lbs.,"68""",Southpaw,"Mar 20, 1991"
500,Casey Kenney,"5' 7""",135 lbs.,"68""",Southpaw,"Mar 20, 1991"
501,Casey Olson,"5' 7""",145 lbs.,"68""",Orthodox,"Jul 01, 1982"
502,Cat Zingano,"5' 6""",145 lbs.,"68""",Southpaw,"Jul 01, 1982"
503,Cathal Pendred,"6' 1""",170 lbs.,"75""",Orthodox,"Sep 02, 1987"
504,Cesar Arzamendia,"5' 11""",155 lbs.,"71""",Orthodox,"Jan 31, 1991"
505,Cesar Gracie,"5' 10""",181 lbs.,"78""",Orthodox,"Feb 15, 1985"
506,Cesar Marscucci,"6' 1""",185 lbs.,"78""",Southpaw,"Feb 15, 1985"
507,Cezar Ferreira,"6' 1""",185 lbs.,"78""",Southpaw,"Feb 15, 1985"
508,Chad Cook,"6' 2""",205 lbs.,"68""",Southpaw,"Nov 07, 1979"
509,Chad Corvin,"6' 5""",255 lbs.,"68""",Southpaw,"Apr 30, 1982"
510,Chad George,"5' 6""",135 lbs.,"68""",Southpaw,"Apr 30, 1982"
511,Chad Griggs,"6' 1""",205 lbs.,"73""",Orthodox,"May 15, 1978"
512,Chad Laprise,"5' 10""",170 lbs.,"71""",Orthodox,"Jul 23, 1986"
513,Chad Leonhardt,"6' 0""",170 lbs.,"66""",Orthodox,"Feb 19, 1980"
514,Chad Mendes,"5' 6""",145 lbs.,"66""",Orthodox,"May 01, 1985"
515,Chad Reiner,"5' 11""",170 lbs.,"74""",Orthodox,"Jun 29, 1981"
516,Chad Robichaux,"5' 4""",135 lbs.,"74""",Orthodox,"Aug 18, 1975"
517,Chad Sutton,"6' 1""",185 lbs.,"74""",Orthodox,"Aug 07, 1982"
518,Chad Vance,"6' 0""",185 lbs.,"74""",Orthodox,"Apr 03, 1977"
519,Chad W. Saunders,"5' 10""",170 lbs.,"74""",Orthodox,"Apr 03, 1977"
520,Chael Sonnen,"6' 1""",205 lbs.,"74""",Southpaw,"Apr 03, 1977"
521,Chalid Arrab,"5' 11""",205 lbs.,"72""",Orthodox,"May 28, 1975"
522,Chan Sung Jung,"5' 7""",145 lbs.,"72""",Orthodox,"Mar 17, 1987"
523,Chance Farrar,"5' 9""",145 lbs.,"75""",Southpaw,"Sep 11, 1975"
524,Chance Rencountre,"6' 2""",170 lbs.,"75""",Southpaw,"Dec 31, 1986"
525,Chanmi Jeon,"5' 5""",115 lbs.,"67""",Orthodox,"Aug 28, 1997"
526,Charlene Gellner,"5' 2""",125 lbs.,"73""",Orthodox,"Nov 23, 1979"
527,Charles Bennett,"5' 8""",155 lbs.,"73""",Orthodox,"Nov 23, 1979"
528,Charles Byrd,"5' 10""",185 lbs.,"73""",Orthodox,"Oct 11, 1983"
529,Charles Jourdain,"5' 9""",155 lbs.,"69""",Switch,"Nov 27, 1995"
530,Charles McCarthy,"5' 10""",185 lbs.,"71""",Orthodox,"Aug 06, 1980"
531,Charles McTorry,"5' 10""",155 lbs.,"74""",Orthodox,"Oct 17, 1989"
532,Charles Oliveira,"5' 10""",155 lbs.,"74""",Orthodox,"Oct 17, 1989"
533,Charles Rosa,"5' 9""",145 lbs.,"69""",Switch,"Aug 24, 1986"
534,Charlie Brenneman,"5' 10""",155 lbs.,"72""",Orthodox,"Feb 09, 1981"
535,Charlie Kohler,"5' 9""",155 lbs.,"64""",Orthodox,"Jul 16, 1976"
536,Charlie Ontiveros,"6' 2""",170 lbs.,"64""",Orthodox,"Jul 04, 1991"
537,Charlie Valencia,"5' 3""",135 lbs.,"64""",Orthodox,"Oct 31, 1974"
538,Charlie Ward,"5' 11""",170 lbs.,"73""",Orthodox,"Dec 17, 1980"
539,Charon Spain,"5' 9""",155 lbs.,"72""",Orthodox,"Mar 11, 1988"
540,Chas Skelly,"5' 11""",145 lbs.,"72""",Orthodox,"May 11, 1985"
541,Chase Beebe,"5' 7""",135 lbs.,"67""",Orthodox,"Mar 29, 1985"
542,Chase Gormley,"6' 3""",265 lbs.,"78""",Orthodox,"Sep 13, 1999"
543,Chase Hooper,"6' 1""",145 lbs.,"78""",Southpaw,"Sep 13, 1999"
544,Chase Sherman,"6' 4""",250 lbs.,"78""",Orthodox,"Nov 16, 1989"
545,Chase Waldon,"6' 1""",185 lbs.,"75""",Orthodox,"Sep 19, 1986"
546,Chatt Lavender,"5' 8""",170 lbs.,"76""",Orthodox,"May 24, 1976"
547,Che Mills,"6' 1""",170 lbs.,"76""",Orthodox,"Sep 29, 1982"
548,Cheick Kongo,"6' 4""",240 lbs.,"82""",Orthodox,"May 17, 1975"
549,Chel Erwin-Davis,"6' 0""",170 lbs.,"73""",Orthodox,"Mar 15, 1994"
550,Cheyden Leialoha,"5' 8""",135 lbs.,"73""",Orthodox,"Mar 15, 1994"
551,Chibwikem Onyenegecha-Palmer,"6' 3""",185 lbs.,"76""",Orthodox,"Apr 18, 1994"
552,Chico Camus,"5' 6""",125 lbs.,"66""",Orthodox,"Jan 26, 1985"
553,Chidi Njokuani,"6' 3""",170 lbs.,"72""",Orthodox,"Dec 31, 1988"
554,Chris Amarante,"5' 10""",185 lbs.,"72""",Orthodox,"Jan 16, 1993"
555,Chris Avila,"5' 10""",145 lbs.,"72""",Orthodox,"Jan 16, 1993"
556,Chris Barnhizer,"5' 7""",125 lbs.,"69""",Orthodox,"Aug 06, 1985"
557,Chris Beal,"5' 7""",125 lbs.,"69""",Orthodox,"Aug 06, 1985"
558,Chris Birchler,"6' 3""",205 lbs.,"79""",Switch,"Jun 05, 1987"
559,Chris Bostick,"5' 8""",170 lbs.,"76""",Orthodox,"Oct 12, 1971"
560,Chris Brennan,"5' 8""",170 lbs.,"76""",Orthodox,"Oct 12, 1971"
561,Chris Brown,"6' 2""",170 lbs.,"76""",Orthodox,"Nov 20, 1986"
562,Chris Camozzi,"6' 2""",185 lbs.,"76""",Orthodox,"Nov 20, 1986"
563,Chris Cariaso,"5' 3""",125 lbs.,"63""",Southpaw,"May 27, 1981"
564,Chris Clements,"5' 10""",170 lbs.,"70""",Orthodox,"Feb 09, 1976"
565,Chris Coggins,"6' 0""",335 lbs.,"72""",Orthodox,"Mar 05, 1983"
566,Chris Condo,"6' 0""",335 lbs.,"72""",Orthodox,"Mar 05, 1983"
567,Chris Cope,"6' 0""",170 lbs.,"72""",Orthodox,"Mar 05, 1983"
568,Chris Culley,"5' 10""",145 lbs.,"72""",Orthodox,"Mar 25, 1986"
569,Chris Curtis,"5' 10""",170 lbs.,"72""",Orthodox,"Jul 15, 1987"
570,Chris Dempsey,"5' 10""",185 lbs.,"72""",Orthodox,"Sep 08, 1987"
571,Chris Drumm,"5' 8""",145 lbs.,"68""",Orthodox,"Jun 06, 1992"
572,Chris Fishgold,"5' 8""",145 lbs.,"68""",Orthodox,"Jun 06, 1992"
573,Chris Gruetzemacher,"5' 8""",155 lbs.,"68""",Orthodox,"Jun 16, 1986"
574,Chris Guillen,"6' 0""",240 lbs.,"69""",Orthodox,"Dec 09, 1972"
575,Chris Gutierrez,"5' 9""",135 lbs.,"69""",Orthodox,"Apr 22, 1991"
576,Chris Haseman,"5' 11""",205 lbs.,"68""",Orthodox,"Jun 02, 1969"
577,Chris Hawk,"6' 1""",205 lbs.,"68""",Orthodox,"Nov 24, 1987"
578,Chris Heatherly,"5' 9""",155 lbs.,"68""",Orthodox,"Nov 24, 1987"
579,Chris Herrera,"5' 10""",185 lbs.,"71""",Orthodox,"Oct 24, 1987"
580,Chris Holdsworth,"5' 11""",135 lbs.,"71""",Orthodox,"Oct 24, 1987"
581,Chris Honeycutt,"5' 10""",170 lbs.,"69""",Orthodox,"Jul 25, 1988"
582,Chris Horodecki,"5' 9""",155 lbs.,"69""",Orthodox,"Sep 24, 1987"
583,Chris Indich,"5' 10""",170 lbs.,"73""",Orthodox,"Apr 22, 1987"
584,Chris Inman,"5' 9""",149 lbs.,"68""",Orthodox,"Nov 16, 1981"
585,Chris Jones,"5' 9""",149 lbs.,"68""",Orthodox,"Nov 16, 1981"
586,Chris Kelades,"5' 7""",125 lbs.,"68""",Orthodox,"Feb 21, 1981"
587,Chris Leben,"5' 11""",185 lbs.,"74""",Southpaw,"Jul 21, 1980"
588,Chris Liguori,"5' 9""",185 lbs.,"68""",Orthodox,"Aug 18, 1974"
589,Chris Lytle,"5' 11""",170 lbs.,"68""",Orthodox,"Aug 18, 1974"
590,Chris Manuel,"5' 9""",135 lbs.,"76""",Orthodox,"Jul 21, 1987"
591,Chris Mickle,"5' 9""",145 lbs.,"76""",Orthodox,"Jul 10, 1983"
592,Chris Mierzwiak,"6' 1""",185 lbs.,"76""",Southpaw,"Feb 14, 1988"
593,Chris Price,"6' 2""",185 lbs.,"76""",Southpaw,"Nov 09, 1982"
594,Chris Sanford,"5' 11""",185 lbs.,"76""",Orthodox,"Mar 12, 1968"
595,Chris Saunders,"5' 8""",155 lbs.,"76""",Orthodox,"Mar 11, 1986"
596,Chris Solomon,"5' 11""",155 lbs.,"76""",Orthodox,"Nov 26, 1987"
597,Chris Spang,"6' 2""",170 lbs.,"76""",Orthodox,"Nov 26, 1987"
598,Chris Tickle,"5' 9""",155 lbs.,"76""",Orthodox,"Feb 01, 1982"
