,fighter_name,Height,Weight,Reach,Stance,DOB
2654,Ricky Turcios,"5' 9""",135 lbs.,"71""",Orthodox,"Jun 05, 1993"
2656,Rico DiSciullo,"5' 8""",135 lbs.,"71""",Orthodox,"Oct 12, 1986"
2658,Riki Fukuda,"6' 0""",185 lbs.,"73""",Southpaw,"Jan 06, 1981"
2659,Rilley Dutro,"5' 8""",125 lbs.,"70""",Orthodox,"Sep 03, 1987"
2660,Rin Nakai,"5' 1""",135 lbs.,"60""",Orthodox,"Oct 22, 1986"
2661,Roan Carneiro,"5' 11""",170 lbs.,"74""",Orthodox,"Jun 02, 1978"
2663,Rob Emerson,"5' 9""",155 lbs.,"70""",Orthodox,"Jul 30, 1981"
2664,Rob Font,"5' 8""",135 lbs.,"71""",Orthodox,"Jun 25, 1987"
2665,Rob Kimmons,"5' 10""",185 lbs.,"73""",Orthodox,"Jan 30, 1981"
2666,Rob MacDonald,"6' 3""",205 lbs.,"78""",Orthodox,"Sep 05, 1978"
2667,Rob McCullough,"5' 9""",155 lbs.,"69""",Orthodox,"May 26, 1977"
2669,Rob Whiteford,"5' 9""",145 lbs.,"69""",Southpaw,"Apr 12, 1983"
2670,Rob Wilkinson,"6' 3""",185 lbs.,"80""",Orthodox,"Feb 22, 1992"
2672,Robbie Lawler,"5' 11""",170 lbs.,"74""",Southpaw,"Mar 20, 1982"
2675,Robert Drysdale,"6' 3""",205 lbs.,"78""",Orthodox,"Oct 05, 1981"
2677,Robert Peralta,"5' 8""",145 lbs.,"71""",Orthodox,"Mar 14, 1986"
2678,Robert Whittaker,"6' 0""",185 lbs.,"73""",Orthodox,"Dec 20, 1990"
2680,Roberto Sanchez,"5' 6""",125 lbs.,"66""",Orthodox,"Mar 05, 1986"
2682,Rocky Lee,"5' 9""",145 lbs.,"68""",Orthodox,"Apr 08, 1987"
2685,Rodney Wallace,"5' 9""",205 lbs.,"72""",Switch,"Nov 21, 1981"
2687,Rodolfo Rubio,"5' 5""",145 lbs.,"66""",Orthodox,"Jan 29, 1987"
2688,Rodrigo Damm,"5' 7""",155 lbs.,"71""",Orthodox,"Feb 03, 1980"
2693,Rodrigo de Lima,"5' 7""",155 lbs.,"75""",Orthodox,"Mar 12, 1991"
2694,Roger Bowling,"5' 9""",155 lbs.,"68""",Orthodox,"Dec 05, 1982"
2696,Roger Gracie,"6' 4""",185 lbs.,"79""",Orthodox,"Sep 26, 1981"
2697,Roger Hollett,"5' 11""",205 lbs.,"70""",Orthodox,"Oct 08, 1978"
2698,Roger Huerta,"5' 9""",155 lbs.,"70""",Orthodox,"May 20, 1983"
2699,Roger Narvaez,"6' 3""",185 lbs.,"79""",Southpaw,"Sep 09, 1983"
2700,Roger Zapata,"5' 11""",170 lbs.,"74""",Southpaw,"May 09, 1986"
2701,Rogerio Bontorin,"5' 6""",125 lbs.,"67""",Orthodox,"Apr 25, 1992"
2702,Rogerio Nogueira,"6' 2""",205 lbs.,"75""",Southpaw,"Jun 02, 1976"
2703,Roland Delorme,"5' 9""",135 lbs.,"71""",Orthodox,"Dec 18, 1983"
2705,Rolando Delgado,"6' 3""",155 lbs.,"77""",Orthodox,"Nov 22, 1981"
2706,Rolando Dy,"5' 8""",145 lbs.,"69""",Orthodox,"Aug 11, 1990"
2708,Roldan Sangcha-an,"5' 4""",125 lbs.,"65""",Orthodox,"Dec 04, 1990"
2713,Roman Salazar,"5' 7""",135 lbs.,"67""",Orthodox,"Feb 21, 1988"
2721,Ron Stallings,"6' 2""",170 lbs.,"75""",Southpaw,"Jan 25, 1983"
2727,Ronda Rousey,"5' 7""",135 lbs.,"68""",Orthodox,"Feb 01, 1987"
2728,Ronny Markes,"6' 1""",185 lbs.,"75""",Orthodox,"Apr 21, 1988"
2729,Rony Jason,"5' 7""",145 lbs.,"70""",Orthodox,"Mar 21, 1984"
2732,Roosevelt Roberts,"6' 2""",155 lbs.,"73""",Orthodox,"Feb 11, 1994"
2733,Rory MacDonald,"6' 0""",170 lbs.,"76""",Orthodox,"Jul 22, 1989"
2734,Rory Markham,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 25, 1982"
2735,Rory Singer,"6' 2""",185 lbs.,"77""",Orthodox,"May 28, 1976"
2736,Rose Namajunas,"5' 5""",115 lbs.,"65""",Orthodox,"Jun 29, 1992"
2738,Rosi Sexton,"5' 3""",135 lbs.,"63""",Orthodox,"Jul 16, 1977"
2740,Ross Pearson,"5' 8""",155 lbs.,"69""",Orthodox,"Sep 26, 1984"
2742,Rostem Akman,"5' 10""",170 lbs.,"72""",Switch,"Dec 19, 1991"
2743,Rousimar Palhares,"5' 8""",170 lbs.,"71""",Orthodox,"Feb 26, 1980"
2747,Roy Nelson,"6' 0""",263 lbs.,"72""",Orthodox,"Jun 20, 1976"
2751,Royston Wee,"5' 7""",135 lbs.,"67""",Orthodox,"Nov 15, 1986"
2752,Ruan Potts,"6' 2""",247 lbs.,"75""",Orthodox,"Feb 23, 1978"
2759,Ruslan Magomedov,"6' 3""",242 lbs.,"78""",Orthodox,"Nov 26, 1986"
2760,Russell Doane,"5' 7""",135 lbs.,"70""",Orthodox,"Aug 13, 1986"
2762,Rustam Khabilov,"5' 8""",155 lbs.,"73""",Orthodox,"Nov 04, 1986"
2763,Ryan Bader,"6' 2""",205 lbs.,"74""",Orthodox,"Jun 07, 1983"
2765,Ryan Benoit,"5' 5""",125 lbs.,"68""",Orthodox,"Aug 25, 1989"
2766,Ryan Couture,"5' 10""",155 lbs.,"75""",Orthodox,"Aug 27, 1982"
2772,Ryan Janes,"6' 3""",185 lbs.,"76""",Orthodox,"Aug 22, 1981"
2773,Ryan Jensen,"6' 1""",185 lbs.,"76""",Orthodox,"Sep 20, 1977"
2774,Ryan Jimmo,"6' 1""",205 lbs.,"73""",Orthodox,"Nov 27, 1981"
2776,Ryan LaFlare,"6' 1""",170 lbs.,"74""",Southpaw,"Oct 01, 1983"
2778,Ryan MacDonald,"5' 11""",135 lbs.,"71""",Switch,"Mar 18, 1993"
2785,Ryan Spann,"6' 5""",205 lbs.,"79""",Orthodox,"Aug 24, 1991"
2789,Ryo Chonan,"5' 9""",170 lbs.,"70""",Orthodox,"Oct 08, 1976"
2795,Sabah Homasi,"6' 0""",170 lbs.,"72""",Orthodox,"Oct 19, 1988"
2796,Sabina Mazo,"5' 7""",125 lbs.,"70""",Orthodox,"Mar 25, 1997"
2798,Sage Northcutt,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 01, 1996"
2799,Sai Wang,"6' 0""",170 lbs.,"72""",Southpaw,"Jan 14, 1986"
2800,Said Nurmagomedov,"5' 8""",135 lbs.,"70""",Orthodox,"Apr 05, 1992"
2802,Salim Touahri,"5' 10""",170 lbs.,"72""",Orthodox,"Sep 28, 1989"
2806,Sam Alvey,"6' 2""",205 lbs.,"75""",Southpaw,"May 06, 1986"
2812,Sam Sicilia,"5' 8""",145 lbs.,"67""",Orthodox,"Feb 01, 1986"
2814,Sam Stout,"5' 9""",155 lbs.,"70""",Orthodox,"Apr 23, 1984"
2819,Santiago Ponzinibbio,"6' 0""",170 lbs.,"73""",Orthodox,"Sep 26, 1986"
2820,Saparbeg Safarov,"6' 1""",205 lbs.,"78""",Orthodox,"Oct 14, 1986"
2821,Sara McMann,"5' 6""",135 lbs.,"66""",Orthodox,"Sep 24, 1980"
2823,Sarah Frota,"5' 6""",115 lbs.,"69""",Southpaw,"Apr 14, 1987"
2824,Sarah Kaufman,"5' 5""",135 lbs.,"67""",Orthodox,"Sep 20, 1985"
2832,Scott Askham,"6' 3""",185 lbs.,"75""",Southpaw,"May 20, 1988"
2842,Scott Holtzman,"5' 9""",155 lbs.,"69""",Orthodox,"Sep 30, 1983"
2843,Scott Jorgensen,"5' 5""",135 lbs.,"66""",Orthodox,"Sep 17, 1982"
2851,Scott Smith,"6' 0""",185 lbs.,"70""",Orthodox,"May 21, 1979"
2859,Sean Lally,"6' 0""",170 lbs.,"74""",Orthodox,"Nov 04, 1990"
2861,Sean McCorkle,"6' 7""",265 lbs.,"81""",Orthodox,"Jul 17, 1976"
2862,Sean O'Connell,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 02, 1983"
2864,Sean O'Malley,"5' 11""",135 lbs.,"72""",Switch,"Oct 24, 1994"
2865,Sean Pierson,"6' 0""",170 lbs.,"76""",Southpaw,"Mar 10, 1976"
2868,Sean Sherk,"5' 6""",155 lbs.,"67""",Orthodox,"Aug 05, 1973"
2869,Sean Soriano,"5' 9""",145 lbs.,"70""",Orthodox,"Oct 06, 1989"
2871,Sean Strickland,"6' 1""",170 lbs.,"76""",Orthodox,"Feb 27, 1991"
2875,Seohee Ham,"5' 2""",115 lbs.,"62""",Southpaw,"Mar 08, 1987"
2877,Sergei Pavlovich,"6' 3""",257 lbs.,"84""",Southpaw,"May 13, 1992"
2879,Sergey Khandozhko,"6' 1""",170 lbs.,"74""",Orthodox,"May 19, 1992"
2880,Serghei Spivac,"6' 3""",260 lbs.,"78""",Orthodox,"Jan 24, 1995"
2882,Sergio Moraes,"6' 0""",170 lbs.,"72""",Orthodox,"Jul 23, 1982"
2883,Sergio Pettis,"5' 6""",135 lbs.,"69""",Orthodox,"Aug 18, 1993"
2884,Seth Baczynski,"6' 3""",170 lbs.,"74""",Orthodox,"Oct 26, 1981"
2885,Seth Dikun,"5' 10""",135 lbs.,"69""",Orthodox,"Aug 05, 1980"
2887,Seth Petruzelli,"6' 0""",205 lbs.,"76""",Orthodox,"Dec 03, 1979"
2888,Seungwoo Choi,"6' 0""",145 lbs.,"74""",Orthodox,"Nov 03, 1992"
2890,Shamil Abdurakhimov,"6' 3""",235 lbs.,"76""",Orthodox,"Sep 02, 1981"
2893,Shane Burgos,"5' 11""",145 lbs.,"75""",Orthodox,"Mar 19, 1991"
2894,Shane Campbell,"6' 0""",155 lbs.,"71""",Orthodox,"Jan 21, 1987"
2895,Shane Carwin,"6' 2""",265 lbs.,"80""",Orthodox,"Jan 04, 1975"
2896,Shane Howell,"5' 8""",125 lbs.,"69""",Orthodox,"Nov 28, 1983"
2897,Shane Nelson,"5' 9""",155 lbs.,"70""",Southpaw,"Nov 29, 1984"
2899,Shane Roller,"5' 10""",155 lbs.,"72""",Orthodox,"Jul 14, 1979"
2900,Shane Young,"5' 8""",145 lbs.,"72""",Orthodox,"Jul 31, 1993"
2901,Shane del Rosario,"6' 4""",250 lbs.,"79""",Southpaw,"Sep 23, 1983"
2902,Shannon Gugerty,"5' 10""",155 lbs.,"71""",Orthodox,"Dec 30, 1981"
2905,Shawn Jordan,"6' 0""",260 lbs.,"75""",Southpaw,"Oct 21, 1984"
2906,Shawn Teed,"6' 5""",265 lbs.,"79""",Orthodox,"Feb 13, 1992"
2907,Shayna Baszler,"5' 7""",135 lbs.,"67""",Orthodox,"Aug 08, 1980"
2908,Sheila Gaff,"5' 5""",135 lbs.,"62""",Orthodox,"Dec 29, 1989"
2909,Sheldon Westcott,"6' 1""",170 lbs.,"71""",Southpaw,"Aug 20, 1984"
2910,Shelton Graves,"6' 2""",255 lbs.,"76""",Southpaw,"Oct 23, 1985"
2913,Sheymon Moraes,"5' 8""",145 lbs.,"72""",Orthodox,"Oct 11, 1990"
2915,Shinsho Anzai,"5' 7""",170 lbs.,"70""",Orthodox,"Dec 01, 1985"
2920,Shunichi Shimizu,"5' 5""",135 lbs.,"66""",Orthodox,"Jan 31, 1985"
2922,Sidney Outlaw,"5' 8""",170 lbs.,"74""",Orthodox,"Apr 11, 1992"
2926,Simeon Thoresen,"6' 1""",170 lbs.,"79""",Orthodox,"Mar 14, 1984"
2928,Sirwan Kakai,"5' 5""",135 lbs.,"66""",Orthodox,"Oct 03, 1989"
2929,Siyar Bahadurzada,"5' 11""",170 lbs.,"73""",Orthodox,"Apr 17, 1984"
2930,Soa Palelei,"6' 4""",265 lbs.,"81""",Orthodox,"Jul 12, 1977"
2931,Sodiq Yusuff,"5' 9""",145 lbs.,"71""",Orthodox,"May 19, 1993"
2935,Song Kenan,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 10, 1990"
2936,Song Yadong,"5' 8""",135 lbs.,"67""",Orthodox,"Dec 02, 1997"
2937,Spencer Fisher,"5' 7""",155 lbs.,"70""",Southpaw,"May 09, 1976"
2939,Stanislav Nedkov,"5' 11""",205 lbs.,"71""",Orthodox,"Dec 09, 1981"
2942,Stefan Sekulic,"6' 0""",170 lbs.,"75""",Southpaw,"Feb 12, 1992"
2943,Stefan Struve,"6' 11""",265 lbs.,"84""",Orthodox,"Feb 18, 1988"
2944,Stephan Bonnar,"6' 4""",205 lbs.,"78""",Orthodox,"Apr 04, 1977"
2951,Stephen Thompson,"6' 0""",170 lbs.,"75""",Orthodox,"Feb 11, 1983"
2954,Steve Bosse,"5' 11""",205 lbs.,"72""",Orthodox,"Jul 29, 1981"
2957,Steve Cantwell,"6' 2""",185 lbs.,"75""",Orthodox,"Dec 08, 1986"
2962,Steve Kennedy,"5' 11""",170 lbs.,"71""",Orthodox,"Mar 07, 1983"
2967,Steve Montgomery,"6' 4""",185 lbs.,"75""",Southpaw,"Dec 19, 1990"
2970,Steve Steinbeiss,"6' 3""",185 lbs.,"75""",Orthodox,"May 05, 1981"
2976,Steven Peterson,"5' 10""",145 lbs.,"70""",Orthodox,"May 29, 1990"
2977,Steven Siler,"5' 11""",145 lbs.,"70""",Orthodox,"Feb 15, 1987"
2979,Stevie Ray,"5' 10""",155 lbs.,"70""",Southpaw,"Mar 25, 1990"
2980,Stipe Miocic,"6' 4""",240 lbs.,"80""",Orthodox,"Aug 19, 1982"
2982,Su Mudaerji,"5' 8""",135 lbs.,"72""",Southpaw,"Jan 20, 1996"
2983,Sultan Aliev,"5' 11""",170 lbs.,"74""",Orthodox,"Sep 17, 1984"
2984,Suman Mokhtarian,"5' 10""",145 lbs.,"67""",Orthodox,"Jun 13, 1992"
2985,Sung Bin Jo,"6' 0""",145 lbs.,"72""",Orthodox,"Jul 17, 1992"
2986,Syuri Kondo,"5' 4""",115 lbs.,"66""",Orthodox,"Feb 08, 1989"
2988,TJ Dillashaw,"5' 6""",125 lbs.,"67""",Orthodox,"Feb 07, 1986"
2989,TJ Grant,"5' 10""",155 lbs.,"72""",Orthodox,"Feb 26, 1984"
2992,TJ Waldburger,"5' 11""",170 lbs.,"75""",Orthodox,"Apr 25, 1988"
2994,Tae Hyun Bang,"5' 9""",155 lbs.,"71""",Switch,"Apr 15, 1983"
2997,Tai Tuivasa,"6' 2""",264 lbs.,"75""",Southpaw,"Mar 16, 1993"
2999,Taila Santos,"5' 5""",125 lbs.,"68""",Orthodox,"Jun 22, 1993"
3002,Takanori Gomi,"5' 7""",155 lbs.,"70""",Southpaw,"Sep 22, 1978"
3003,Takashi Sato,"5' 10""",170 lbs.,"73""",Southpaw,"Jun 09, 1990"
3007,Takenori Sato,"5' 10""",170 lbs.,"71""",Southpaw,"Jun 08, 1985"
3010,Takeya Mizugaki,"5' 7""",135 lbs.,"68""",Orthodox,"Dec 16, 1983"
3011,Talita Bernardo,"5' 4""",135 lbs.,"68""",Orthodox,"Mar 04, 1987"
3013,Tamdan McCrory,"6' 4""",185 lbs.,"78""",Switch,"Nov 05, 1986"
3015,Tarec Saffiedine,"5' 10""",170 lbs.,"70""",Switch,"Sep 06, 1986"
3016,Tateki Matsuda,"5' 7""",125 lbs.,"65""",Orthodox,"Feb 27, 1986"
3019,Tatsuya Kawajiri,"5' 7""",145 lbs.,"69""",Orthodox,"May 08, 1978"
3021,Taylor Lapilus,"5' 6""",135 lbs.,"73""",Southpaw,"Apr 08, 1992"
3023,Te Edwards,"5' 8""",155 lbs.,"72""",Orthodox,"Sep 11, 1990"
3024,Tebaris Gordon,"6' 1""",265 lbs.,"78""",Orthodox,"Jul 19, 1988"
3025,Tecia Torres,"5' 1""",115 lbs.,"60""",Orthodox,"Aug 16, 1989"
3027,Teemu Packalen,"6' 1""",155 lbs.,"72""",Orthodox,"May 22, 1987"
3031,Terrion Ware,"5' 8""",135 lbs.,"71""",Orthodox,"Mar 31, 1986"
3032,Terry Etim,"6' 1""",155 lbs.,"73""",Orthodox,"Jan 11, 1986"
3033,Terry Martin,"5' 8""",185 lbs.,"71""",Orthodox,"Oct 10, 1980"
3034,Teruto Ishihara,"5' 7""",135 lbs.,"69""",Southpaw,"Jul 23, 1991"
3037,Thales Leites,"6' 1""",185 lbs.,"78""",Orthodox,"Sep 06, 1981"
3038,Thanh Le,"5' 9""",145 lbs.,"74""",Orthodox,"Aug 28, 1985"
3039,Thiago Alves,"5' 9""",170 lbs.,"70""",Orthodox,"Oct 03, 1983"
3040,Thiago Moises,"5' 9""",155 lbs.,"70""",Orthodox,"Mar 23, 1995"
3041,Thiago Perpetuo,"5' 10""",170 lbs.,"71""",Orthodox,"Dec 14, 1987"
3042,Thiago Santos,"6' 2""",205 lbs.,"76""",Orthodox,"Jan 07, 1984"
3043,Thiago Silva,"6' 2""",205 lbs.,"74""",Orthodox,"Nov 12, 1982"
3044,Thiago Tavares,"5' 7""",145 lbs.,"68""",Orthodox,"Nov 08, 1984"
3045,Thibault Gouti,"5' 10""",155 lbs.,"72""",Orthodox,"Feb 27, 1987"
3046,Thomas Almeida,"5' 7""",135 lbs.,"70""",Southpaw,"Jul 31, 1991"
3050,Thomas Gifford,"6' 1""",155 lbs.,"75""",Orthodox,"Jul 26, 1992"
3053,Tiago Trator,"5' 9""",145 lbs.,"70""",Orthodox,"Apr 12, 1987"
3054,Tiequan Zhang,"5' 8""",155 lbs.,"70""",Orthodox,"Jul 25, 1978"
3055,Tiffany Masters,"5' 3""",115 lbs.,"65""",Orthodox,"Jul 31, 1994"
3057,Tim Boetsch,"6' 0""",185 lbs.,"74""",Orthodox,"Jan 28, 1981"
3060,Tim Credeur,"6' 3""",185 lbs.,"75""",Orthodox,"Jul 09, 1977"
3061,Tim Elliott,"5' 7""",135 lbs.,"66""",Southpaw,"Dec 24, 1986"
3062,Tim Gorman,"5' 5""",135 lbs.,"68""",Southpaw,"Apr 29, 1983"
3063,Tim Hague,"6' 4""",260 lbs.,"76""",Orthodox,"May 09, 1983"
3064,Tim Johnson,"6' 3""",265 lbs.,"77""",Southpaw,"Mar 13, 1985"
3065,Tim Kennedy,"5' 11""",185 lbs.,"74""",Orthodox,"Sep 01, 1979"
3067,Tim McKenzie,"6' 0""",185 lbs.,"74""",Orthodox,"Jul 21, 1982"
3068,Tim Means,"6' 2""",170 lbs.,"75""",Orthodox,"Feb 20, 1984"
3071,Tim Sylvia,"6' 8""",265 lbs.,"80""",Orthodox,"Mar 05, 1976"
3072,Tim Williams,"6' 2""",185 lbs.,"76""",Orthodox,"Jul 03, 1986"
3073,Tina Lahdemaki,"5' 2""",115 lbs.,"62""",Orthodox,"May 28, 1988"
3075,Tito Ortiz,"6' 3""",205 lbs.,"74""",Orthodox,"Jan 23, 1975"
3079,Todd Duffee,"6' 3""",260 lbs.,"79""",Orthodox,"Dec 06, 1985"
3083,Todd Moore,"5' 9""",170 lbs.,"71""",Southpaw,"Dec 30, 1983"
3087,Tom Breese,"6' 3""",185 lbs.,"73""",Southpaw,"Sep 26, 1991"
3088,Tom DeBlass,"6' 0""",185 lbs.,"75""",Orthodox,"May 14, 1982"
3089,Tom Duquesnoy,"5' 7""",135 lbs.,"68""",Orthodox,"Jun 21, 1993"
3092,Tom Gallicchio,"5' 10""",170 lbs.,"73""",Southpaw,"Sep 23, 1986"
3093,Tom Lawlor,"6' 0""",205 lbs.,"74""",Southpaw,"May 15, 1983"
3095,Tom Niinimaki,"5' 9""",145 lbs.,"69""",Orthodox,"Jul 25, 1982"
3098,Tom Watson,"6' 1""",185 lbs.,"73""",Orthodox,"Jul 13, 1982"
3099,Tomasz Drwal,"6' 1""",205 lbs.,"76""",Orthodox,"Jan 22, 1982"
3100,Tommy Hayden,"5' 9""",145 lbs.,"72""",Southpaw,"Mar 11, 1986"
3103,Tommy Speer,"5' 10""",170 lbs.,"71""",Orthodox,"Aug 20, 1984"
3108,Tony DeSouza,"6' 0""",170 lbs.,"70""",Southpaw,"Jul 26, 1974"
3109,Tony Ferguson,"5' 11""",155 lbs.,"76""",Orthodox,"Feb 12, 1984"
3115,Tony Sims,"5' 11""",155 lbs.,"70""",Southpaw,"Oct 14, 1985"
3117,Tonya Evinger,"5' 7""",135 lbs.,"70""",Orthodox,"Jun 04, 1981"
3118,Tor Troeng,"6' 2""",185 lbs.,"77""",Orthodox,"Jan 25, 1983"
3123,Travis Browne,"6' 6""",255 lbs.,"79""",Orthodox,"Jul 17, 1982"
3128,Travis Lutter,"5' 11""",185 lbs.,"75""",Orthodox,"May 12, 1973"
3133,Trevin Giles,"6' 0""",185 lbs.,"74""",Orthodox,"Aug 06, 1992"
3135,Trevor Prangley,"6' 1""",185 lbs.,"75""",Orthodox,"Aug 24, 1972"
3136,Trevor Smith,"6' 3""",185 lbs.,"75""",Orthodox,"Jan 05, 1981"
3145,Tyler Diamond,"5' 7""",145 lbs.,"69""",Orthodox,"Mar 18, 1991"
3146,Tyler Hill,"6' 3""",170 lbs.,"78""",Switch,"Aug 10, 1991"
3148,Tyler Toner,"5' 8""",145 lbs.,"70""",Orthodox,"Mar 31, 1983"
3150,Tyron Woodley,"5' 9""",170 lbs.,"74""",Orthodox,"Apr 07, 1982"
3152,Tyson Griffin,"5' 6""",145 lbs.,"68""",Orthodox,"Apr 20, 1984"
3153,Tyson Pedro,"6' 3""",205 lbs.,"79""",Orthodox,"Sep 17, 1991"
3154,Ulka Sasaki,"5' 10""",125 lbs.,"71""",Southpaw,"Oct 07, 1989"
3155,Ulysses Gomez,"5' 6""",125 lbs.,"66""",Orthodox,"May 25, 1983"
3156,Uriah Hall,"6' 0""",185 lbs.,"79""",Orthodox,"Jul 31, 1984"
3157,Urijah Faber,"5' 6""",135 lbs.,"67""",Orthodox,"May 14, 1979"
3158,Vagner Rocha,"5' 10""",155 lbs.,"73""",Orthodox,"Jun 06, 1982"
3160,Valentina Shevchenko,"5' 5""",125 lbs.,"66""",Southpaw,"Mar 07, 1988"
3162,Valerie Letourneau,"5' 7""",115 lbs.,"68""",Orthodox,"Apr 29, 1983"
3163,Valmir Lazaro,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 15, 1985"
3164,Vaughan Lee,"5' 6""",125 lbs.,"66""",Orthodox,"Oct 15, 1982"
3165,Vernon Ramos,"5' 6""",170 lbs.,"72""",Orthodox,"Jun 03, 1992"
3167,Veronica Macedo,"5' 4""",125 lbs.,"64""",Southpaw,"Oct 30, 1995"
3169,Vicente Luque,"5' 11""",170 lbs.,"75""",Orthodox,"Nov 27, 1991"
3171,Victor Reyna,"5' 11""",170 lbs.,"73""",Southpaw,"Aug 05, 1986"
3174,Vik Grujic,"5' 11""",170 lbs.,"73""",Orthodox,"Feb 06, 1977"
3175,Viktor Pesta,"6' 3""",240 lbs.,"77""",Orthodox,"Jul 15, 1990"
3176,Vinc Pichel,"5' 10""",155 lbs.,"72""",Orthodox,"Nov 23, 1982"
3177,Vince Morales,"5' 7""",135 lbs.,"70""",Orthodox,"Nov 12, 1990"
3183,Vinny Magalhaes,"6' 3""",205 lbs.,"79""",Orthodox,"Jul 02, 1984"
3185,Virna Jandiroba,"5' 3""",115 lbs.,"64""",Orthodox,"May 30, 1988"
3186,Viscardi Andrade,"5' 11""",170 lbs.,"75""",Orthodox,"Mar 08, 1984"
3188,Vitor Belfort,"6' 0""",185 lbs.,"74""",Southpaw,"Apr 01, 1977"
3189,Vitor Miranda,"6' 1""",185 lbs.,"77""",Orthodox,"Mar 10, 1979"
3192,Viviane Araujo,"5' 4""",135 lbs.,"68""",Orthodox,"Nov 21, 1986"
3193,Viviane Pereira,"5' 1""",115 lbs.,"63""",Orthodox,"Aug 28, 1993"
3194,Vladimir Matyushenko,"6' 0""",205 lbs.,"74""",Orthodox,"Jan 04, 1971"
3195,Volkan Oezdemir,"6' 2""",205 lbs.,"75""",Orthodox,"Sep 19, 1989"
3199,Wagner Prado,"6' 0""",205 lbs.,"74""",Southpaw,"Dec 30, 1986"
3200,Wagner Silva,"6' 0""",170 lbs.,"71""",Orthodox,"Feb 07, 1987"
3202,Wagnney Fabiano,"5' 6""",145 lbs.,"69""",Southpaw,"Jul 14, 1975"
3203,Walel Watson,"5' 11""",135 lbs.,"69""",Orthodox,"Jul 16, 1984"
3205,Walt Harris,"6' 5""",250 lbs.,"77""",Southpaw,"Jun 10, 1983"
3207,Wanderlei Silva,"5' 11""",205 lbs.,"74""",Orthodox,"Jul 03, 1976"
3208,Wang Guan,"5' 9""",145 lbs.,"71""",Orthodox,"Mar 14, 1986"
3209,Warlley Alves,"5' 11""",170 lbs.,"72""",Orthodox,"Jan 04, 1991"
3217,Wendell Oliveira,"5' 10""",170 lbs.,"72""",Orthodox,"Jun 01, 1983"
3224,Will Brooks,"5' 10""",155 lbs.,"72""",Orthodox,"Oct 08, 1986"
3225,Will Campuzano,"5' 9""",125 lbs.,"70""",Orthodox,"May 27, 1986"
3226,Will Chope,"6' 4""",145 lbs.,"76""",Switch,"Sep 08, 1990"
3227,Will Kerr,"5' 10""",155 lbs.,"69""",Orthodox,"Oct 21, 1982"
3231,William Patolino,"5' 11""",170 lbs.,"75""",Orthodox,"Jul 01, 1991"
3232,Willie Gates,"5' 8""",125 lbs.,"70""",Orthodox,"Jan 21, 1987"
3235,Wilson Gouveia,"6' 1""",185 lbs.,"76""",Orthodox,"Oct 03, 1978"
3236,Wilson Reis,"5' 4""",125 lbs.,"65""",Southpaw,"Jan 06, 1985"
3239,Wu Yanan,"5' 8""",125 lbs.,"66""",Orthodox,"Apr 18, 1996"
3240,Wuliji Buren,"5' 9""",135 lbs.,"69""",Orthodox,"Mar 01, 1989"
3245,Yan Cabral,"5' 11""",155 lbs.,"73""",Orthodox,"May 13, 1983"
3247,Yan Xiaonan,"5' 5""",115 lbs.,"63""",Orthodox,"Jun 16, 1989"
3248,Yana Kunitskaya,"5' 6""",135 lbs.,"68""",Orthodox,"Nov 11, 1989"
3249,Yancy Medeiros,"5' 10""",155 lbs.,"75""",Orthodox,"Sep 07, 1987"
3250,Yao Zhikui,"5' 5""",125 lbs.,"64""",Orthodox,"Feb 07, 1991"
3251,Yaotzin Meza,"5' 9""",145 lbs.,"74""",Orthodox,"Feb 04, 1981"
3254,Yazan Hajeh,"5' 9""",145 lbs.,"73""",Orthodox,"Sep 04, 1992"
3255,Yoel Romero,"6' 0""",185 lbs.,"73""",Southpaw,"Apr 30, 1977"
3261,Yorgan De Castro,"6' 0""",250 lbs.,"74""",Orthodox,"Dec 19, 1986"
3262,Yosdenis Cedeno,"5' 8""",155 lbs.,"69""",Orthodox,"Feb 12, 1985"
3264,Yoshihiro Akiyama,"5' 10""",170 lbs.,"73""",Orthodox,"Jul 29, 1975"
3269,Yoshiro Maeda,"5' 7""",139 lbs.,"68""",Southpaw,"Oct 31, 1981"
3270,Yoshiyuki Yoshida,"5' 11""",170 lbs.,"70""",Southpaw,"May 10, 1974"
3274,Yui Chul Nam,"5' 9""",145 lbs.,"69""",Orthodox,"Jul 16, 1981"
3283,Yuri Villefort,"6' 0""",170 lbs.,"73""",Orthodox,"Mar 23, 1991"
3286,Yushin Okami,"6' 2""",170 lbs.,"75""",Southpaw,"Jul 21, 1981"
3288,Yusuke Kasuya,"5' 7""",155 lbs.,"67""",Southpaw,"Nov 16, 1989"
3292,Yves Edwards,"5' 9""",155 lbs.,"73""",Southpaw,"Sep 30, 1976"
3293,Yves Jabouin,"5' 7""",135 lbs.,"68""",Orthodox,"May 30, 1979"
3294,Zabit Magomedsharipov,"6' 1""",145 lbs.,"73""",Orthodox,"Mar 01, 1991"
3296,Zach Makovsky,"5' 4""",125 lbs.,"64""",Southpaw,"Apr 19, 1983"
